T,beta,alpha,threshold,surrogate,learn_threshold,aggregator,attack,f,gamma,seed,nb_steps,eval_delta,lr,n_eval_points,final_test_accuracy,max_test_accuracy,run_dir
50,0.95,1.2,1.0,atan,False,CenteredClipping,SignFlipping,0,1.0,43,500,50,0.1,11,0.9852,0.9856,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,CenteredClipping,SignFlipping,0,1.0,44,500,50,0.1,11,0.9862,0.9862,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,CenteredClipping,SignFlipping,0,1.0,45,500,50,0.1,11,0.9852,0.9852,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,CenteredClipping,SignFlipping,0,1.0,46,500,50,0.1,11,0.9837,0.9855,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,CenteredClipping,SignFlipping,0,1.0,42,500,50,0.1,11,0.9826,0.9826,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,CenteredClipping,SignFlipping,0,1.0,43,500,50,0.1,11,0.985,0.985,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,CenteredClipping,SignFlipping,0,1.0,44,500,50,0.1,11,0.8712,0.8712,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,CenteredClipping,SignFlipping,0,1.0,45,500,50,0.1,11,0.9835,0.9835,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,CenteredClipping,SignFlipping,0,1.0,46,500,50,0.1,11,0.4767,0.4767,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_CenteredClipping_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,0.5,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,0,1.0,42,500,50,0.1,9,0.9129,0.9129,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_0.5_threshold_1.0
10,0.95,0.5,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,0,1.0,43,500,50,0.1,9,0.9186,0.9186,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_0.5_threshold_1.0
10,0.95,0.5,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,0,1.0,44,500,50,0.1,10,0.921,0.921,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_0.5_threshold_1.0
10,0.95,0.5,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,0,1.0,45,500,50,0.1,10,0.9169,0.9169,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_0.5_threshold_1.0
10,0.95,0.5,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,0,1.0,46,500,50,0.1,9,0.9146,0.9146,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_0.5_threshold_1.0
10,0.95,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,0,1.0,42,500,50,0.1,11,0.9686,0.9686,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,0,1.0,43,500,50,0.1,11,0.9691,0.9691,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,0,1.0,44,500,50,0.1,11,0.9678,0.9682,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,0,1.0,45,500,50,0.1,11,0.9703,0.9703,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,0,1.0,46,500,50,0.1,11,0.9691,0.9691,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,0,1.0,42,500,50,0.1,11,0.9716,0.9716,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,0,1.0,43,500,50,0.1,11,0.971,0.9712,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,0,1.0,44,500,50,0.1,11,0.9711,0.9711,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,0,1.0,45,500,50,0.1,11,0.9715,0.9715,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,0,1.0,46,500,50,0.1,11,0.9704,0.9704,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,GeometricMedian,Optimal_ALittleIsEnough_neg1,0,1.0,42,500,50,0.1,11,0.9838,0.9838,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_10_f_0_d_0_gamma_similarity_niid_1.0_GeometricMedian_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
